user_id,premium_starts_at,premium_renewed_at,premium_expires_at,isPremiumUser,LastPaymentDate
150175,null,2025-09-17T21:52:29.000000+0000,2025-10-17T21:52:29.000000+0000,NO,2025-10-17T21:52:29.000000+0000
17724,\N,\N,\N,NO,\N
18445,null,null,2024-06-24T17:03:44.000000+0000,NO,2024-06-24T17:03:44.000000+0000
22049,\N,\N,\N,NO,\N
22254,null,null,2023-05-07T18:20:10.000000+0000,NO,2023-05-07T18:20:10.000000+0000
22404,null,2023-04-07T18:25:42.000000+0000,2023-05-07T18:25:42.000000+0000,NO,2023-05-07T18:25:42.000000+0000
20683,null,2023-04-07T18:33:01.000000+0000,2023-05-07T18:33:01.000000+0000,NO,2023-05-07T18:33:01.000000+0000
22432,\N,\N,\N,NO,\N
19632,null,null,2023-05-07T19:51:22.000000+0000,NO,2023-05-07T19:51:22.000000+0000
23057,null,null,2023-05-07T20:11:09.000000+0000,NO,2023-05-07T20:11:09.000000+0000
22347,null,2023-06-30T13:46:53.000000+0000,2023-07-30T13:46:53.000000+0000,NO,2023-07-30T13:46:53.000000+0000
22433,\N,\N,\N,NO,\N
22464,null,2023-04-07T14:32:43.000000+0000,2023-05-07T14:32:43.000000+0000,NO,2023-05-07T14:32:43.000000+0000
21634,null,2023-04-07T19:01:52.000000+0000,2023-05-07T19:01:52.000000+0000,NO,2023-05-07T19:01:52.000000+0000
22315,null,2023-11-10T15:42:28.000000+0000,2023-11-13T15:42:28.000000+0000,NO,2023-11-13T15:42:28.000000+0000
22456,null,2024-04-28T21:25:46.000000+0000,2024-05-01T21:25:46.000000+0000,NO,2024-05-01T21:25:46.000000+0000
17095,\N,\N,\N,NO,\N
22467,\N,\N,\N,NO,\N
22494,\N,\N,\N,NO,\N
22457,\N,\N,\N,NO,\N
21961,null,2023-06-22T04:58:26.000000+0000,2023-07-22T04:58:26.000000+0000,NO,2023-07-22T04:58:26.000000+0000
1178,null,null,2023-07-15T08:00:34.000000+0000,NO,2023-07-15T08:00:34.000000+0000
11283,null,2024-12-21T11:14:18.530274+0000,2025-12-21T11:14:16.000000+0000,YES,2025-12-21T11:14:16.000000+0000
20254,null,2023-11-25T14:09:01.000000+0000,2023-11-28T14:09:01.000000+0000,NO,2023-11-28T14:09:01.000000+0000
22474,null,2023-06-07T19:32:11.000000+0000,2023-07-07T19:32:11.000000+0000,NO,2023-07-07T19:32:11.000000+0000
22503,\N,\N,\N,NO,\N
22512,null,2023-04-07T19:39:23.000000+0000,2023-05-07T19:39:23.000000+0000,NO,2023-05-07T19:39:23.000000+0000
21227,null,2024-11-21T21:57:30.620495+0000,2024-12-21T21:56:47.000000+0000,NO,2024-12-21T21:56:47.000000+0000
22529,\N,\N,\N,NO,\N
22530,null,2023-04-07T19:52:29.000000+0000,2023-05-07T19:52:29.000000+0000,NO,2023-05-07T19:52:29.000000+0000
17149,null,2023-04-07T19:54:56.000000+0000,2023-05-07T19:54:56.000000+0000,NO,2023-05-07T19:54:56.000000+0000
22541,null,2023-05-18T03:39:53.000000+0000,2023-06-18T03:39:53.000000+0000,NO,2023-06-18T03:39:53.000000+0000
22561,null,null,2023-06-06T20:41:28.000000+0000,NO,2023-06-06T20:41:28.000000+0000
20500,\N,\N,\N,NO,\N
22555,null,null,2023-06-06T20:12:19.000000+0000,NO,2023-06-06T20:12:19.000000+0000
22592,\N,\N,\N,NO,\N
22597,null,2023-04-07T20:24:33.000000+0000,2023-05-07T20:24:33.000000+0000,NO,2023-05-07T20:24:33.000000+0000
22575,null,2023-04-07T20:27:36.000000+0000,2023-05-07T20:27:36.000000+0000,NO,2023-05-07T20:27:36.000000+0000
22607,\N,\N,\N,NO,\N
21088,\N,\N,\N,NO,\N
22217,null,2023-04-07T20:49:11.000000+0000,2023-05-07T20:49:11.000000+0000,NO,2023-05-07T20:49:11.000000+0000
22539,\N,\N,\N,NO,\N
22657,null,2023-06-16T20:42:36.000000+0000,2023-07-16T20:42:36.000000+0000,NO,2023-07-16T20:42:36.000000+0000
21935,null,2023-04-07T21:11:45.000000+0000,2024-04-07T23:11:37.000000+0000,NO,2024-04-07T23:11:37.000000+0000
22681,null,2023-06-29T03:56:50.000000+0000,2023-07-29T03:56:50.000000+0000,NO,2023-07-29T03:56:50.000000+0000
22668,null,2025-01-02T10:53:49.000000+0000,2025-02-02T10:53:49.000000+0000,NO,2025-02-02T10:53:49.000000+0000
22679,null,2025-08-15T15:38:25.000000+0000,2026-08-15T15:38:25.000000+0000,YES,2026-08-15T15:38:25.000000+0000
17636,null,2023-04-07T21:26:38.000000+0000,2023-05-07T21:26:38.000000+0000,NO,2023-05-07T21:26:38.000000+0000
22707,null,2023-05-07T21:55:17.000000+0000,2023-06-07T21:55:17.000000+0000,NO,2023-06-07T21:55:17.000000+0000
22714,null,2025-12-07T22:57:09.000000+0000,2026-01-07T22:57:09.000000+0000,YES,2026-01-07T22:57:09.000000+0000
22717,null,2023-04-07T21:57:34.000000+0000,2023-05-07T21:57:34.000000+0000,NO,2023-05-07T21:57:34.000000+0000
17638,null,null,2023-05-07T21:59:25.000000+0000,NO,2023-05-07T21:59:25.000000+0000
19897,null,2023-04-07T22:00:12.000000+0000,2023-05-07T22:00:12.000000+0000,NO,2023-05-07T22:00:12.000000+0000
21073,null,2023-11-13T12:59:33.000000+0000,2023-12-13T12:59:33.000000+0000,NO,2023-12-13T12:59:33.000000+0000
21830,null,2023-04-07T22:10:30.000000+0000,2023-05-07T22:10:30.000000+0000,NO,2023-05-07T22:10:30.000000+0000
16893,null,2023-04-08T07:33:21.000000+0000,2023-05-08T07:33:21.000000+0000,NO,2023-05-08T07:33:21.000000+0000
22733,null,2023-04-07T22:25:11.000000+0000,2023-05-07T22:25:11.000000+0000,NO,2023-05-07T22:25:11.000000+0000
22743,\N,\N,\N,NO,\N
22747,null,2023-04-07T22:39:28.000000+0000,2023-05-07T22:39:28.000000+0000,NO,2023-05-07T22:39:28.000000+0000
22753,null,2023-05-04T17:57:33.000000+0000,2023-06-04T17:57:33.000000+0000,NO,2023-06-04T17:57:33.000000+0000
22761,null,2023-06-07T23:08:53.000000+0000,2023-07-07T23:08:53.000000+0000,NO,2023-07-07T23:08:53.000000+0000
22789,null,2024-05-07T14:19:08.000000+0000,2024-06-07T14:19:08.000000+0000,NO,2024-06-07T14:19:08.000000+0000
20063,null,2023-04-08T01:24:59.000000+0000,2023-05-08T01:24:59.000000+0000,NO,2023-05-08T01:24:59.000000+0000
20583,\N,\N,\N,NO,\N
21755,null,2023-04-08T02:14:34.000000+0000,2023-05-08T02:14:34.000000+0000,NO,2023-05-08T02:14:34.000000+0000
20090,null,2023-04-08T02:26:02.000000+0000,2023-05-08T02:26:02.000000+0000,NO,2023-05-08T02:26:02.000000+0000
20236,null,2023-04-08T02:27:16.000000+0000,2023-05-08T02:27:16.000000+0000,NO,2023-05-08T02:27:16.000000+0000
20820,null,2023-07-08T02:43:51.000000+0000,2023-08-08T02:43:51.000000+0000,NO,2023-08-08T02:43:51.000000+0000
17302,null,2024-01-17T04:25:54.000000+0000,2024-01-20T04:25:54.000000+0000,NO,2024-01-20T04:25:54.000000+0000
22807,null,2023-10-08T03:26:56.000000+0000,2023-11-08T04:26:56.000000+0000,NO,2023-11-08T04:26:56.000000+0000
22845,\N,\N,\N,NO,\N
22859,null,2023-04-08T03:40:30.000000+0000,2023-05-08T03:40:30.000000+0000,NO,2023-05-08T03:40:30.000000+0000
16676,null,2023-06-25T14:27:27.000000+0000,2023-07-25T14:27:27.000000+0000,NO,2023-07-25T14:27:27.000000+0000
19140,null,2023-07-08T03:51:01.000000+0000,2023-08-08T03:51:01.000000+0000,NO,2023-08-08T03:51:01.000000+0000
22863,null,null,2023-09-05T03:59:54.000000+0000,NO,2023-09-05T03:59:54.000000+0000
21731,null,2023-04-08T04:09:09.000000+0000,2023-05-08T04:09:09.000000+0000,NO,2023-05-08T04:09:09.000000+0000
22909,null,2023-04-08T04:46:48.000000+0000,2023-05-08T04:46:48.000000+0000,NO,2023-05-08T04:46:48.000000+0000
22933,\N,\N,\N,NO,\N
21149,null,null,2023-05-08T06:19:21.000000+0000,NO,2023-05-08T06:19:21.000000+0000
7094,null,null,2023-05-08T05:14:34.000000+0000,NO,2023-05-08T05:14:34.000000+0000
22964,null,2023-04-08T05:54:01.000000+0000,2023-05-08T05:54:01.000000+0000,NO,2023-05-08T05:54:01.000000+0000
22995,\N,\N,\N,NO,\N
23004,\N,\N,\N,NO,\N
22962,null,2023-06-30T18:44:02.000000+0000,2023-07-30T18:44:02.000000+0000,NO,2023-07-30T18:44:02.000000+0000
19905,null,2023-04-08T06:21:40.000000+0000,2023-05-08T06:21:40.000000+0000,NO,2023-05-08T06:21:40.000000+0000
23029,null,2023-04-08T06:25:00.000000+0000,2023-05-08T06:25:00.000000+0000,NO,2023-05-08T06:25:00.000000+0000
19780,null,2025-11-15T14:09:07.000000+0000,2025-12-15T14:09:07.000000+0000,YES,2025-12-15T14:09:07.000000+0000
20981,null,2023-04-08T06:38:18.000000+0000,2023-05-08T06:38:18.000000+0000,NO,2023-05-08T06:38:18.000000+0000
23053,null,2025-04-13T05:25:51.000000+0000,2026-04-13T05:25:51.000000+0000,YES,2026-04-13T05:25:51.000000+0000
22214,null,2023-04-08T06:41:39.000000+0000,2023-05-08T06:41:39.000000+0000,NO,2023-05-08T06:41:39.000000+0000
23057,null,null,2023-05-07T20:11:09.000000+0000,NO,2023-05-07T20:11:09.000000+0000
18813,null,2023-04-12T17:52:13.000000+0000,2024-04-12T17:52:13.000000+0000,NO,2024-04-12T17:52:13.000000+0000
20426,null,2023-04-08T06:48:15.000000+0000,2023-05-08T06:48:15.000000+0000,NO,2023-05-08T06:48:15.000000+0000
801,null,null,2023-05-08T08:55:57.000000+0000,NO,2023-05-08T08:55:57.000000+0000
137473,null,2025-07-23T15:21:07.000000+0000,2025-08-23T15:21:07.000000+0000,NO,2025-08-23T15:21:07.000000+0000
23120,null,2023-06-21T11:59:14.000000+0000,2023-07-21T11:59:14.000000+0000,NO,2023-07-21T11:59:14.000000+0000
22030,\N,\N,\N,NO,\N
18365,\N,\N,\N,NO,\N
23134,null,2025-04-08T07:49:23.000000+0000,2026-04-08T07:49:23.000000+0000,YES,2026-04-08T07:49:23.000000+0000
23109,null,2025-07-08T12:40:29.000000+0000,2025-08-08T12:40:29.000000+0000,NO,2025-08-08T12:40:29.000000+0000
23153,\N,\N,\N,NO,\N
21439,\N,\N,\N,NO,\N
23157,null,2023-04-08T08:01:33.000000+0000,2023-05-08T08:01:33.000000+0000,NO,2023-05-08T08:01:33.000000+0000
18112,null,2023-07-15T09:41:10.642000+0000,2023-08-15T09:35:22.267000+0000,NO,2023-08-15T09:35:22.267000+0000
23172,null,2023-04-08T08:13:45.000000+0000,2023-05-08T08:13:45.000000+0000,NO,2023-05-08T08:13:45.000000+0000
23026,null,2023-04-08T08:14:17.000000+0000,2023-05-08T08:14:17.000000+0000,NO,2023-05-08T08:14:17.000000+0000
23197,null,2023-04-08T08:38:30.000000+0000,2023-05-08T08:38:30.000000+0000,NO,2023-05-08T08:38:30.000000+0000
23184,null,2023-04-08T08:40:09.000000+0000,2023-05-08T08:40:09.000000+0000,NO,2023-05-08T08:40:09.000000+0000
23178,\N,\N,\N,NO,\N
23169,null,2023-04-08T08:44:17.000000+0000,2023-05-08T08:44:17.000000+0000,NO,2023-05-08T08:44:17.000000+0000
23212,\N,\N,\N,NO,\N
23213,null,2023-04-08T08:47:04.000000+0000,2023-05-08T08:47:04.000000+0000,NO,2023-05-08T08:47:04.000000+0000
23210,null,2023-04-08T08:50:48.000000+0000,2023-05-08T08:50:48.000000+0000,NO,2023-05-08T08:50:48.000000+0000
22603,null,null,2023-05-08T10:50:28.000000+0000,NO,2023-05-08T10:50:28.000000+0000
23080,null,2023-04-08T08:53:06.000000+0000,2023-05-08T08:53:06.000000+0000,NO,2023-05-08T08:53:06.000000+0000
21806,null,null,2023-05-08T10:57:57.000000+0000,NO,2023-05-08T10:57:57.000000+0000
13067,null,2023-11-08T08:51:59.890000+0000,2023-12-11T08:51:59.890000+0000,NO,2023-12-11T08:51:59.890000+0000
23226,\N,\N,\N,NO,\N
19908,\N,\N,\N,NO,\N
18752,null,null,2023-06-07T09:16:20.000000+0000,NO,2023-06-07T09:16:20.000000+0000
23199,null,2023-04-08T09:26:08.000000+0000,2024-04-08T09:26:08.000000+0000,NO,2024-04-08T09:26:08.000000+0000
22719,\N,\N,\N,NO,\N
23263,\N,\N,\N,NO,\N
18054,\N,\N,\N,NO,\N
23201,null,2023-09-20T10:01:33.000000+0000,2023-10-20T10:01:33.000000+0000,NO,2023-10-20T10:01:33.000000+0000
23224,null,2023-04-08T12:23:49.000000+0000,2023-05-08T12:23:49.000000+0000,NO,2023-05-08T12:23:49.000000+0000
23327,null,2023-04-08T12:25:45.000000+0000,2023-05-08T12:25:45.000000+0000,NO,2023-05-08T12:25:45.000000+0000
23204,null,2023-04-08T13:19:48.000000+0000,2023-05-08T13:19:48.000000+0000,NO,2023-05-08T13:19:48.000000+0000
15666,null,null,null,NO,null
19939,null,2023-04-08T14:16:19.000000+0000,2023-05-08T14:16:19.000000+0000,NO,2023-05-08T14:16:19.000000+0000
17132,null,2023-05-09T11:20:35.000000+0000,2023-06-09T11:20:35.000000+0000,NO,2023-06-09T11:20:35.000000+0000
20946,\N,\N,\N,NO,\N
22605,\N,\N,\N,NO,\N
20436,null,2025-10-05T06:58:18.000000+0000,2025-11-05T07:58:18.000000+0000,NO,2025-11-05T07:58:18.000000+0000
23380,null,null,null,NO,null
21728,null,2024-09-07T17:44:53.000000+0000,2024-10-07T17:44:53.000000+0000,NO,2024-10-07T17:44:53.000000+0000
20974,null,2023-11-15T11:01:00.000000+0000,2023-11-18T04:42:24.000000+0000,NO,2023-11-18T04:42:24.000000+0000
16465,null,2023-09-01T07:15:32.000000+0000,2023-10-01T07:15:32.000000+0000,NO,2023-10-01T07:15:32.000000+0000
23425,null,2024-01-08T17:50:43.000000+0000,2024-02-08T17:50:43.000000+0000,NO,2024-02-08T17:50:43.000000+0000
16441,\N,\N,\N,NO,\N
23432,\N,\N,\N,NO,\N
23023,null,2023-05-08T18:14:06.000000+0000,2023-06-08T18:14:06.000000+0000,NO,2023-06-08T18:14:06.000000+0000
23457,null,2023-04-08T18:42:35.000000+0000,2024-04-08T18:42:35.000000+0000,NO,2024-04-08T18:42:35.000000+0000
23463,null,2023-04-08T18:53:07.000000+0000,2023-05-08T18:53:07.000000+0000,NO,2023-05-08T18:53:07.000000+0000
19523,\N,\N,\N,NO,\N
21276,null,null,2023-06-07T19:09:34.000000+0000,NO,2023-06-07T19:09:34.000000+0000
23466,\N,\N,\N,NO,\N
18053,null,2023-04-21T08:20:01.000000+0000,2023-05-21T08:20:01.000000+0000,NO,2023-05-21T08:20:01.000000+0000
22554,null,2023-04-08T20:00:07.000000+0000,2023-05-08T20:00:07.000000+0000,NO,2023-05-08T20:00:07.000000+0000
18074,\N,\N,\N,NO,\N
18212,\N,\N,\N,NO,\N
23495,null,2023-04-08T20:54:28.000000+0000,2023-05-08T20:54:28.000000+0000,NO,2023-05-08T20:54:28.000000+0000
23503,\N,\N,\N,NO,\N
23494,null,2024-04-08T21:52:51.000000+0000,2024-05-08T21:52:51.000000+0000,NO,2024-05-08T21:52:51.000000+0000
14937,null,2023-04-08T22:02:30.000000+0000,2023-05-08T22:02:30.000000+0000,NO,2023-05-08T22:02:30.000000+0000
23515,null,null,2023-06-07T22:21:35.000000+0000,NO,2023-06-07T22:21:35.000000+0000
23512,null,2023-04-08T22:24:29.000000+0000,2023-05-08T22:24:29.000000+0000,NO,2023-05-08T22:24:29.000000+0000
10368,\N,\N,\N,NO,\N
16089,\N,\N,\N,NO,\N
22141,null,null,2023-06-07T23:14:28.000000+0000,NO,2023-06-07T23:14:28.000000+0000
16431,null,null,2023-05-09T04:16:17.000000+0000,NO,2023-05-09T04:16:17.000000+0000
23324,null,2023-04-09T03:36:57.000000+0000,2023-05-09T03:36:57.000000+0000,NO,2023-05-09T03:36:57.000000+0000
12689,\N,\N,\N,NO,\N
6196,null,2023-06-03T02:46:24.000000+0000,2023-07-03T02:46:24.000000+0000,NO,2023-07-03T02:46:24.000000+0000
23006,null,2023-04-09T04:37:50.000000+0000,2023-05-09T04:37:50.000000+0000,NO,2023-05-09T04:37:50.000000+0000
23552,null,null,2023-05-09T05:11:35.000000+0000,NO,2023-05-09T05:11:35.000000+0000
21484,null,2023-04-09T06:07:40.000000+0000,2023-05-09T06:07:40.000000+0000,NO,2023-05-09T06:07:40.000000+0000
23571,null,2023-04-09T06:29:52.000000+0000,2023-05-09T06:29:52.000000+0000,NO,2023-05-09T06:29:52.000000+0000
23564,\N,\N,\N,NO,\N
19580,null,2023-04-09T06:32:29.000000+0000,2023-05-09T06:32:29.000000+0000,NO,2023-05-09T06:32:29.000000+0000
23233,null,2023-04-09T07:30:43.000000+0000,2023-05-09T07:30:43.000000+0000,NO,2023-05-09T07:30:43.000000+0000
18567,\N,\N,\N,NO,\N
23599,null,2023-04-09T08:14:40.000000+0000,2023-05-09T08:14:40.000000+0000,NO,2023-05-09T08:14:40.000000+0000
21155,\N,\N,\N,NO,\N
17321,null,null,2023-05-07T08:32:37.000000+0000,NO,2023-05-07T08:32:37.000000+0000
18704,null,null,2023-05-09T08:47:05.000000+0000,NO,2023-05-09T08:47:05.000000+0000
16740,null,2023-04-09T09:02:57.000000+0000,2023-05-09T09:02:57.000000+0000,NO,2023-05-09T09:02:57.000000+0000
21581,null,2023-04-09T09:09:45.000000+0000,2023-05-09T09:09:45.000000+0000,NO,2023-05-09T09:09:45.000000+0000
19229,null,null,2023-07-08T09:14:01.000000+0000,NO,2023-07-08T09:14:01.000000+0000
22730,\N,\N,\N,NO,\N
23611,null,2023-04-09T09:19:38.000000+0000,2023-05-09T09:19:38.000000+0000,NO,2023-05-09T09:19:38.000000+0000
20370,null,2023-07-09T09:47:23.000000+0000,2023-08-09T09:47:23.000000+0000,NO,2023-08-09T09:47:23.000000+0000
18621,null,2023-08-04T04:38:17.000000+0000,2023-09-04T04:38:17.000000+0000,NO,2023-09-04T04:38:17.000000+0000
22350,null,2023-04-09T10:03:37.000000+0000,2023-05-09T10:03:37.000000+0000,NO,2023-05-09T10:03:37.000000+0000
21374,null,2025-05-30T13:04:26.050872+0000,2025-06-28T13:02:56.000000+0000,NO,2025-06-28T13:02:56.000000+0000
19760,null,null,2023-06-08T10:24:44.000000+0000,NO,2023-06-08T10:24:44.000000+0000
23629,\N,\N,\N,NO,\N
16698,null,2023-04-09T11:04:45.000000+0000,2023-05-09T11:04:45.000000+0000,NO,2023-05-09T11:04:45.000000+0000
23642,null,2023-04-09T11:51:10.000000+0000,2024-04-09T11:51:10.000000+0000,NO,2024-04-09T11:51:10.000000+0000
15666,null,null,null,NO,null
17956,null,null,2023-05-09T12:49:23.000000+0000,NO,2023-05-09T12:49:23.000000+0000
61810,null,2023-12-12T20:16:06.000000+0000,2023-12-15T20:16:06.000000+0000,NO,2023-12-15T20:16:06.000000+0000
23663,null,2024-01-01T20:30:31.000000+0000,2024-02-01T20:30:31.000000+0000,NO,2024-02-01T20:30:31.000000+0000
770,\N,\N,\N,NO,\N
21079,null,2023-04-09T15:07:06.000000+0000,2023-05-09T15:07:06.000000+0000,NO,2023-05-09T15:07:06.000000+0000
22878,null,2023-04-09T16:21:44.000000+0000,2023-05-09T16:21:44.000000+0000,NO,2023-05-09T16:21:44.000000+0000
7099,null,2024-03-27T18:27:42.000000+0000,2024-04-27T18:27:42.000000+0000,NO,2024-04-27T18:27:42.000000+0000
20299,null,null,2023-05-09T17:07:30.000000+0000,NO,2023-05-09T17:07:30.000000+0000
23689,null,2025-11-12T17:25:56.000000+0000,2025-12-12T17:25:56.000000+0000,YES,2025-12-12T17:25:56.000000+0000
149008,null,2025-09-05T04:44:04.000000+0000,2025-10-05T04:44:04.000000+0000,NO,2025-10-05T04:44:04.000000+0000
19015,null,2023-11-25T16:13:39.000000+0000,2023-12-25T16:13:39.000000+0000,NO,2023-12-25T16:13:39.000000+0000
14681,\N,\N,\N,NO,\N
21923,null,2023-04-09T20:15:40.000000+0000,2023-05-09T20:15:40.000000+0000,NO,2023-05-09T20:15:40.000000+0000
23736,null,2023-04-09T21:10:58.000000+0000,2023-05-09T21:10:58.000000+0000,NO,2023-05-09T21:10:58.000000+0000
21714,null,2023-10-10T02:29:42.000000+0000,2023-11-10T03:29:42.000000+0000,NO,2023-11-10T03:29:42.000000+0000
17160,null,null,2023-05-10T03:46:49.000000+0000,NO,2023-05-10T03:46:49.000000+0000
18979,null,2023-10-03T09:31:40.000000+0000,2023-10-06T09:31:40.000000+0000,NO,2023-10-06T09:31:40.000000+0000
23543,\N,\N,\N,NO,\N
23576,null,2025-05-12T08:36:36.000000+0000,2025-06-12T08:36:36.000000+0000,NO,2025-06-12T08:36:36.000000+0000
17915,null,null,2023-05-10T05:24:04.000000+0000,NO,2023-05-10T05:24:04.000000+0000
23787,null,2024-04-10T06:23:41.000000+0000,2025-04-10T06:23:41.000000+0000,NO,2025-04-10T06:23:41.000000+0000
21660,null,2023-04-10T06:52:28.000000+0000,2023-05-10T06:52:28.000000+0000,NO,2023-05-10T06:52:28.000000+0000
15593,null,2025-07-28T16:02:40.000000+0000,2025-08-28T16:02:40.000000+0000,NO,2025-08-28T16:02:40.000000+0000
19511,null,2023-04-10T07:15:18.000000+0000,2023-05-10T07:15:18.000000+0000,NO,2023-05-10T07:15:18.000000+0000
17274,null,2023-11-02T07:10:32.000000+0000,2023-12-02T08:10:32.000000+0000,NO,2023-12-02T08:10:32.000000+0000
17445,\N,\N,\N,NO,\N
16548,null,2025-04-10T07:32:07.000000+0000,2026-04-10T07:32:07.000000+0000,YES,2026-04-10T07:32:07.000000+0000
14388,null,2023-04-10T08:01:23.000000+0000,2023-05-10T08:01:23.000000+0000,NO,2023-05-10T08:01:23.000000+0000
22516,null,2025-11-01T19:24:23.000000+0000,2026-11-01T20:24:23.000000+0000,YES,2026-11-01T20:24:23.000000+0000
23807,null,2024-04-10T08:29:29.000000+0000,2025-04-10T08:29:29.000000+0000,NO,2025-04-10T08:29:29.000000+0000
21128,null,2023-04-10T08:34:01.000000+0000,2023-05-10T08:34:01.000000+0000,NO,2023-05-10T08:34:01.000000+0000
16490,\N,\N,\N,NO,\N
23835,\N,\N,\N,NO,\N
20375,null,2023-04-23T05:07:15.000000+0000,2023-05-23T05:07:15.000000+0000,NO,2023-05-23T05:07:15.000000+0000
18376,null,2023-04-10T11:23:24.000000+0000,2023-05-10T11:23:24.000000+0000,NO,2023-05-10T11:23:24.000000+0000
20290,null,null,2023-05-10T10:03:46.000000+0000,NO,2023-05-10T10:03:46.000000+0000
18506,null,2024-05-31T12:38:20.000000+0000,2024-06-30T12:38:20.000000+0000,NO,2024-06-30T12:38:20.000000+0000
23863,\N,\N,\N,NO,\N
23875,\N,\N,\N,NO,\N
13637,null,null,2023-06-09T11:28:02.000000+0000,NO,2023-06-09T11:28:02.000000+0000
5391,null,2023-08-03T08:15:58.662000+0000,2023-09-03T08:14:23.077000+0000,NO,2023-09-03T08:14:23.077000+0000
23886,null,2023-07-10T12:05:14.000000+0000,2023-08-10T12:05:14.000000+0000,NO,2023-08-10T12:05:14.000000+0000
23887,null,2025-02-05T17:56:23.000000+0000,2025-02-08T17:56:23.000000+0000,NO,2025-02-08T17:56:23.000000+0000
23888,null,2025-11-19T21:46:54.000000+0000,2025-12-19T21:46:54.000000+0000,YES,2025-12-19T21:46:54.000000+0000
22508,\N,\N,\N,NO,\N
22243,null,2025-09-24T10:29:40.000000+0000,2026-09-24T10:29:40.000000+0000,YES,2026-09-24T10:29:40.000000+0000
21954,null,2023-04-10T13:38:07.000000+0000,2023-05-10T13:38:07.000000+0000,NO,2023-05-10T13:38:07.000000+0000
19811,null,2025-06-28T15:36:53.000000+0000,2026-06-28T15:36:53.000000+0000,YES,2026-06-28T15:36:53.000000+0000
19257,\N,\N,\N,NO,\N
18914,null,2023-04-10T15:06:03.000000+0000,2023-05-10T15:06:03.000000+0000,NO,2023-05-10T15:06:03.000000+0000
23696,null,2023-10-10T15:37:35.000000+0000,2023-11-10T16:37:35.000000+0000,NO,2023-11-10T16:37:35.000000+0000
22365,null,2023-04-10T15:49:38.000000+0000,2023-05-10T15:49:38.000000+0000,NO,2023-05-10T15:49:38.000000+0000
20691,\N,\N,\N,NO,\N
23951,null,2025-01-22T15:41:23.000000+0000,2025-02-22T15:41:23.000000+0000,NO,2025-02-22T15:41:23.000000+0000
20783,null,2023-09-10T18:14:19.611000+0000,2023-10-10T18:14:19.611000+0000,NO,2023-10-10T18:14:19.611000+0000
14555,null,null,2023-05-10T18:55:17.000000+0000,NO,2023-05-10T18:55:17.000000+0000
23971,\N,\N,\N,NO,\N
21061,null,null,2023-09-07T20:19:43.000000+0000,NO,2023-09-07T20:19:43.000000+0000
23965,null,2023-09-14T11:28:03.000000+0000,2023-09-17T11:28:03.000000+0000,NO,2023-09-17T11:28:03.000000+0000
13754,null,null,2023-05-10T20:34:36.000000+0000,NO,2023-05-10T20:34:36.000000+0000
18090,null,2023-04-10T20:47:06.000000+0000,2024-04-10T20:47:06.000000+0000,NO,2024-04-10T20:47:06.000000+0000
23981,\N,\N,\N,NO,\N
21572,null,2023-09-15T02:49:10.000000+0000,2023-09-18T02:49:10.000000+0000,NO,2023-09-18T02:49:10.000000+0000
13121,null,2023-04-11T05:26:48.000000+0000,2023-05-11T05:26:41.000000+0000,NO,2023-05-11T05:26:41.000000+0000
22630,null,2023-04-11T07:22:30.000000+0000,2023-05-11T07:22:30.000000+0000,NO,2023-05-11T07:22:30.000000+0000
22537,null,null,2023-11-07T07:22:47.000000+0000,NO,2023-11-07T07:22:47.000000+0000
15976,null,2025-06-22T06:00:22.000000+0000,2025-06-25T06:00:22.000000+0000,NO,2025-06-25T06:00:22.000000+0000
19483,\N,\N,\N,NO,\N
22046,null,2023-04-11T09:30:42.000000+0000,2023-05-11T09:30:42.000000+0000,NO,2023-05-11T09:30:42.000000+0000
18471,\N,\N,\N,NO,\N
20523,null,null,2023-06-10T11:36:32.000000+0000,NO,2023-06-10T11:36:32.000000+0000
20695,null,2023-04-11T11:51:37.000000+0000,2023-05-11T11:51:37.000000+0000,NO,2023-05-11T11:51:37.000000+0000
24090,\N,\N,\N,NO,\N
24091,\N,\N,\N,NO,\N
24116,\N,\N,\N,NO,\N
20252,null,2023-06-29T13:27:35.000000+0000,2023-07-29T13:27:35.000000+0000,NO,2023-07-29T13:27:35.000000+0000
23952,null,2025-12-01T13:44:27.000000+0000,2026-01-01T13:44:27.000000+0000,YES,2026-01-01T13:44:27.000000+0000
